SiteID,Samp_Date,AirTemperature_C
NN_Trench_Tower,2015-10-20 05:00:00.000,0.753466100000026
NN_Trench_Tower,2015-10-20 05:30:00.000,0.560059100000046
NN_Trench_Tower,2015-10-20 06:00:00.000,-0.0927992000000017
NN_Trench_Tower,2015-10-20 06:30:00.000,0.147349500000018
NN_Trench_Tower,2015-10-20 07:00:00.000,0.571307200000035
NN_Trench_Tower,2015-10-20 07:30:00.000,0.219506200000012
NN_Trench_Tower,2015-10-20 08:00:00.000,0.4862392
NN_Trench_Tower,2015-10-20 08:30:00.000,1.758692
NN_Trench_Tower,2015-10-20 09:00:00.000,2.84958500000005
NN_Trench_Tower,2015-10-20 09:30:00.000,3.78199600000005
NN_Trench_Tower,2015-10-20 10:00:00.000,4.91591400000004
NN_Trench_Tower,2015-10-20 10:30:00.000,6.01053900000005
NN_Trench_Tower,2015-10-20 11:00:00.000,5.90745000000004
NN_Trench_Tower,2015-10-20 11:30:00.000,6.99798900000002
NN_Trench_Tower,2015-10-20 12:00:00.000,6.75781800000004
NN_Trench_Tower,2015-10-20 12:30:00.000,6.87102000000004
NN_Trench_Tower,2015-10-20 13:00:00.000,7.12346200000002
NN_Trench_Tower,2015-10-20 13:30:00.000,7.18260700000002
NN_Trench_Tower,2015-10-20 14:00:00.000,7.23385400000001
NN_Trench_Tower,2015-10-20 14:30:00.000,8.47947100000005
NN_Trench_Tower,2015-10-20 15:00:00.000,8.23940300000004
NN_Trench_Tower,2015-10-20 15:30:00.000,7.71034300000002
NN_Trench_Tower,2015-10-20 16:00:00.000,7.26724900000005
NN_Trench_Tower,2015-10-20 16:30:00.000,6.64312100000001
NN_Trench_Tower,2015-10-20 17:00:00.000,5.76147400000002
NN_Trench_Tower,2015-10-20 17:30:00.000,4.88182800000004
NN_Trench_Tower,2015-10-20 18:00:00.000,4.17582900000002
NN_Trench_Tower,2015-10-20 18:30:00.000,3.60929300000004
NN_Trench_Tower,2015-10-20 19:00:00.000,3.20693300000005
NN_Trench_Tower,2015-10-20 19:30:00.000,1.51801400000005
NN_Trench_Tower,2015-10-20 20:00:00.000,0.979505800000027
NN_Trench_Tower,2015-10-20 20:30:00.000,1.02615600000001
NN_Trench_Tower,2015-10-20 21:00:00.000,0.6162013
NN_Trench_Tower,2015-10-20 21:30:00.000,1.27264200000002
NN_Trench_Tower,2015-10-20 22:00:00.000,1.69882200000001
NN_Trench_Tower,2015-10-20 22:30:00.000,1.68164400000001
NN_Trench_Tower,2015-10-20 23:00:00.000,1.61850000000004
NN_Trench_Tower,2015-10-21 00:00:00.000,0.526198800000032
NN_Trench_Tower,2015-10-21 01:00:00.000,0.810223500000006
NN_Trench_Tower,2015-10-21 01:30:00.000,0.90957590000005
NN_Trench_Tower,2015-10-21 08:30:00.000,-0.522498199999973
NN_Trench_Tower,2015-10-21 09:00:00.000,-0.503175299999953
NN_Trench_Tower,2015-10-21 09:30:00.000,-0.382679499999995
NN_Trench_Tower,2015-10-21 10:00:00.000,-0.108371799999986
NN_Trench_Tower,2015-10-21 10:30:00.000,0.303701500000045
NN_Trench_Tower,2015-10-21 11:00:00.000,0.4506935
NN_Trench_Tower,2015-10-21 11:30:00.000,0.648072400000046
NN_Trench_Tower,2015-10-21 12:00:00.000,1.07664200000005
NN_Trench_Tower,2015-10-21 12:30:00.000,1.19260100000002
NN_Trench_Tower,2015-10-21 13:00:00.000,1.331007
NN_Trench_Tower,2015-10-21 13:30:00.000,1.32241600000003
NN_Trench_Tower,2015-10-21 14:00:00.000,1.32225200000005
NN_Trench_Tower,2015-10-21 14:30:00.000,1.52280000000002
NN_Trench_Tower,2015-10-21 15:00:00.000,1.45393000000001
NN_Trench_Tower,2015-10-21 15:30:00.000,1.435317
NN_Trench_Tower,2015-10-21 16:00:00.000,1.33083200000004
NN_Trench_Tower,2015-10-21 16:30:00.000,1.32070200000004
NN_Trench_Tower,2015-10-21 17:00:00.000,1.18527400000005
NN_Trench_Tower,2015-10-21 17:30:00.000,0.967965300000003
NN_Trench_Tower,2015-10-21 18:00:00.000,0.869653500000027
NN_Trench_Tower,2015-10-21 18:30:00.000,0.702709500000026
NN_Trench_Tower,2015-10-21 19:00:00.000,0.296835799999997
NN_Trench_Tower,2015-10-21 19:30:00.000,-0.381280899999979
NN_Trench_Tower,2015-10-21 20:00:00.000,-0.313868299999967
NN_Trench_Tower,2015-10-21 20:30:00.000,-0.0754094999999779
NN_Trench_Tower,2015-10-21 21:00:00.000,-0.241123799999968
NN_Trench_Tower,2015-10-21 21:30:00.000,-0.572247299999958
NN_Trench_Tower,2015-10-21 22:00:00.000,-0.795639699999981
NN_Trench_Tower,2015-10-21 22:30:00.000,-1.16119699999996
NN_Trench_Tower,2015-10-21 23:00:00.000,-1.42105699999996
NN_Trench_Tower,2015-10-21 23:30:00.000,-1.51275399999997
NN_Trench_Tower,2015-10-22 00:00:00.000,-1.72970999999995
NN_Trench_Tower,2015-10-22 00:30:00.000,-1.80183
NN_Trench_Tower,2015-10-22 01:00:00.000,-1.72205699999995
NN_Trench_Tower,2015-10-22 01:30:00.000,-1.20938099999995
NN_Trench_Tower,2015-10-22 02:00:00.000,-1.73560099999997
NN_Trench_Tower,2015-10-22 02:30:00.000,-2.18251299999997
NN_Trench_Tower,2015-10-22 03:00:00.000,-2.22844799999996
NN_Trench_Tower,2015-10-22 03:30:00.000,-2.25673499999999
NN_Trench_Tower,2015-10-22 04:00:00.000,-2.49202099999997
NN_Trench_Tower,2015-10-22 04:30:00.000,-2.47981699999997
NN_Trench_Tower,2015-10-22 05:00:00.000,-2.52563499999997
NN_Trench_Tower,2015-10-22 05:30:00.000,-2.36285699999996
NN_Trench_Tower,2015-10-22 06:00:00.000,-2.20480799999996
NN_Trench_Tower,2015-10-22 06:30:00.000,-1.65973199999996
NN_Trench_Tower,2015-10-22 07:00:00.000,-1.38663499999996
NN_Trench_Tower,2015-10-22 07:30:00.000,-0.91774879999997
NN_Trench_Tower,2015-10-22 08:00:00.000,-0.38383859999999
NN_Trench_Tower,2015-10-22 08:30:00.000,0.284848100000033
NN_Trench_Tower,2015-10-22 09:00:00.000,0.770296300000041
NN_Trench_Tower,2015-10-22 09:30:00.000,1.17152500000003
NN_Trench_Tower,2015-10-22 10:00:00.000,1.41489200000001
NN_Trench_Tower,2015-10-22 10:30:00.000,1.55227300000001
NN_Trench_Tower,2015-10-22 13:00:00.000,0.26569470000004
NN_Trench_Tower,2015-10-22 13:30:00.000,0.361734500000011
NN_Trench_Tower,2015-10-22 14:00:00.000,0.470255300000019
NN_Trench_Tower,2015-10-22 15:30:00.000,0.758212200000003
NN_Trench_Tower,2015-10-22 16:00:00.000,0.563896
NN_Trench_Tower,2015-10-22 16:30:00.000,0.360445200000015
NN_Trench_Tower,2015-10-22 18:30:00.000,-0.0158291999999847
NN_Trench_Tower,2015-10-22 19:30:00.000,-0.00207659999995258
NN_Trench_Tower,2015-10-22 20:00:00.000,-0.0215445999999702
NN_Trench_Tower,2015-10-22 20:30:00.000,-0.0518925999999738
NN_Trench_Tower,2015-10-22 21:30:00.000,-0.113192499999968
NN_Trench_Tower,2015-10-23 02:30:00.000,-1.15372499999995
NN_Trench_Tower,2015-10-23 03:00:00.000,-1.45383399999997
NN_Trench_Tower,2015-10-23 04:00:00.000,-1.72327899999999
NN_Trench_Tower,2015-10-23 04:30:00.000,-1.68794799999995
NN_Trench_Tower,2015-10-23 05:00:00.000,-1.64104999999995
NN_Trench_Tower,2015-10-23 05:30:00.000,-1.49608499999999
NN_Trench_Tower,2015-10-23 06:00:00.000,-1.44606899999997
NN_Trench_Tower,2015-10-23 06:30:00.000,-1.45642999999995
NN_Trench_Tower,2015-10-23 07:00:00.000,-1.40293299999996
NN_Trench_Tower,2015-10-23 07:30:00.000,-1.31251899999995
NN_Trench_Tower,2015-10-23 08:00:00.000,-0.910267499999975
NN_Trench_Tower,2015-10-23 08:30:00.000,-0.880817699999966
NN_Trench_Tower,2015-10-23 09:00:00.000,-0.590987499999983
NN_Trench_Tower,2015-10-23 09:30:00.000,-0.353347499999984
NN_Trench_Tower,2015-10-23 10:00:00.000,-0.0480589000000009
NN_Trench_Tower,2015-10-23 10:30:00.000,-0.0214608999999655
NN_Trench_Tower,2015-10-23 11:30:00.000,0.8085509
NN_Trench_Tower,2015-10-23 12:00:00.000,0.353917200000012
NN_Trench_Tower,2015-10-23 13:00:00.000,1.20382000000001
NN_Trench_Tower,2015-10-23 13:30:00.000,0.437704800000006
NN_Trench_Tower,2015-10-23 14:00:00.000,0.566413100000034
NN_Trench_Tower,2015-10-23 14:30:00.000,1.07579900000002
NN_Trench_Tower,2015-10-23 15:00:00.000,0.966164800000001
NN_Trench_Tower,2015-10-23 15:30:00.000,0.54759660000002
NN_Trench_Tower,2015-10-23 16:00:00.000,-0.0206565999999953
NN_Trench_Tower,2015-10-23 16:30:00.000,-0.627990699999998
NN_Trench_Tower,2015-10-23 17:00:00.000,-1.18840899999998
NN_Trench_Tower,2015-10-23 17:30:00.000,-1.61538099999996
NN_Trench_Tower,2015-10-23 18:00:00.000,-2.24385699999999
NN_Trench_Tower,2015-10-23 18:30:00.000,-2.68623700000001
NN_Trench_Tower,2015-10-23 19:00:00.000,-3.01983899999999
NN_Trench_Tower,2015-10-23 19:30:00.000,-3.32207699999998
NN_Trench_Tower,2015-10-23 20:00:00.000,-3.36090299999995
NN_Trench_Tower,2015-10-23 20:30:00.000,-3.13355799999999
NN_Trench_Tower,2015-10-23 21:00:00.000,-2.652399
NN_Trench_Tower,2015-10-23 21:30:00.000,-2.589676
NN_Trench_Tower,2015-10-23 22:00:00.000,-2.91967299999999
NN_Trench_Tower,2015-10-23 22:30:00.000,-3.37429099999997
NN_Trench_Tower,2015-10-23 23:00:00.000,-3.37308399999995
NN_Trench_Tower,2015-10-23 23:30:00.000,-3.40669699999995
NN_Trench_Tower,2015-10-24 00:00:00.000,-3.67829399999999
NN_Trench_Tower,2015-10-24 00:30:00.000,-3.99565199999995
NN_Trench_Tower,2015-10-24 01:00:00.000,-4.50975599999998
NN_Trench_Tower,2015-10-24 01:30:00.000,-4.66417799999999
NN_Trench_Tower,2015-10-24 02:00:00.000,-4.66019499999999
NN_Trench_Tower,2015-10-24 02:30:00.000,-6.03756399999997
NN_Trench_Tower,2015-10-24 03:00:00.000,-6.13207999999997
NN_Trench_Tower,2015-10-24 03:30:00.000,-6.36486599999995
NN_Trench_Tower,2015-10-24 04:00:00.000,-6.06429799999995
NN_Trench_Tower,2015-10-24 04:30:00.000,-4.56592999999998
NN_Trench_Tower,2015-10-24 05:00:00.000,-3.461253
NN_Trench_Tower,2015-10-24 05:30:00.000,-2.74485099999998
NN_Trench_Tower,2015-10-24 06:00:00.000,-2.664579
NN_Trench_Tower,2015-10-24 06:30:00.000,-2.428988
NN_Trench_Tower,2015-10-24 07:00:00.000,-2.24919899999998
NN_Trench_Tower,2015-10-24 07:30:00.000,-2.30190399999998
NN_Trench_Tower,2015-10-24 08:00:00.000,-1.52293499999996
NN_Trench_Tower,2015-10-24 08:30:00.000,-0.506377699999973
NN_Trench_Tower,2015-10-24 09:00:00.000,0.18686150000002
NN_Trench_Tower,2015-10-24 09:30:00.000,1.06374600000004
NN_Trench_Tower,2015-10-24 10:00:00.000,1.34027100000003
NN_Trench_Tower,2015-10-24 10:30:00.000,1.79549800000001
NN_Trench_Tower,2015-10-24 11:00:00.000,2.65220500000004
NN_Trench_Tower,2015-10-24 11:30:00.000,3.36877800000002
NN_Trench_Tower,2015-10-24 12:00:00.000,2.86854300000005
NN_Trench_Tower,2015-10-24 12:30:00.000,3.17761400000001
NN_Trench_Tower,2015-10-24 13:00:00.000,3.33305100000001
NN_Trench_Tower,2015-10-24 13:30:00.000,3.906429
NN_Trench_Tower,2015-10-24 14:00:00.000,4.40830200000005
NN_Trench_Tower,2015-10-24 14:30:00.000,4.62024400000001
NN_Trench_Tower,2015-10-24 15:00:00.000,4.48655100000002
NN_Trench_Tower,2015-10-24 15:30:00.000,3.95284800000002
NN_Trench_Tower,2015-10-24 16:00:00.000,3.20558300000005
NN_Trench_Tower,2015-10-24 16:30:00.000,1.58582200000001
NN_Trench_Tower,2015-10-24 17:00:00.000,0.411599500000023
NN_Trench_Tower,2015-10-24 17:30:00.000,-0.795501899999977
NN_Trench_Tower,2015-10-24 18:00:00.000,-1.67771899999997
NN_Trench_Tower,2015-10-24 18:30:00.000,-2.33813399999997
NN_Trench_Tower,2015-10-24 19:00:00.000,-2.67463999999995
NN_Trench_Tower,2015-10-24 19:30:00.000,-2.99343099999999
NN_Trench_Tower,2015-10-24 20:00:00.000,-3.35279499999996
NN_Trench_Tower,2015-10-24 20:30:00.000,-3.60774699999996
NN_Trench_Tower,2015-10-24 21:00:00.000,-4.01110899999998
NN_Trench_Tower,2015-10-24 21:30:00.000,-4.21997799999997
NN_Trench_Tower,2015-10-24 22:00:00.000,-4.60718699999995
NN_Trench_Tower,2015-10-24 22:30:00.000,-5.02180199999998
NN_Trench_Tower,2015-10-24 23:00:00.000,-5.25941999999998
NN_Trench_Tower,2015-10-24 23:30:00.000,-5.46964199999996
NN_Trench_Tower,2015-10-25 00:00:00.000,-5.63566799999995
NN_Trench_Tower,2015-10-25 00:30:00.000,-5.30068599999998
NN_Trench_Tower,2015-10-25 01:00:00.000,-3.74555199999998
NN_Trench_Tower,2015-10-25 01:30:00.000,-1.095033
NN_Trench_Tower,2015-10-25 02:00:00.000,-2.55649799999998
NN_Trench_Tower,2015-10-25 02:30:00.000,-2.49188099999998
NN_Trench_Tower,2015-10-25 03:00:00.000,-2.49001599999997
NN_Trench_Tower,2015-10-25 03:30:00.000,-2.71851699999996
NN_Trench_Tower,2015-10-25 04:00:00.000,-2.81452199999995
NN_Trench_Tower,2015-10-25 04:30:00.000,-1.480344
NN_Trench_Tower,2015-10-25 05:00:00.000,-2.48004599999996
NN_Trench_Tower,2015-10-25 05:30:00.000,-2.50212499999998
NN_Trench_Tower,2015-10-25 06:00:00.000,-2.10310999999996
NN_Trench_Tower,2015-10-25 06:30:00.000,-1.33514199999996
NN_Trench_Tower,2015-10-25 07:00:00.000,-0.99371199999996
NN_Trench_Tower,2015-10-25 07:30:00.000,-1.10324900000001
NN_Trench_Tower,2015-10-25 08:00:00.000,0.419207200000017
NN_Trench_Tower,2015-10-25 08:30:00.000,1.92339500000003
NN_Trench_Tower,2015-10-25 09:00:00.000,3.063354
NN_Trench_Tower,2015-10-25 09:30:00.000,3.53457000000003
NN_Trench_Tower,2015-10-25 10:00:00.000,4.66000000000003
NN_Trench_Tower,2015-10-25 10:30:00.000,5.57054300000004
NN_Trench_Tower,2015-10-25 11:00:00.000,6.59553100000005
NN_Trench_Tower,2015-10-25 11:30:00.000,7.32944800000001
NN_Trench_Tower,2015-10-25 12:00:00.000,7.233001
NN_Trench_Tower,2015-10-25 12:30:00.000,7.79431900000003
NN_Trench_Tower,2015-10-25 13:00:00.000,8.17551400000002
NN_Trench_Tower,2015-10-25 13:30:00.000,7.78345200000001
NN_Trench_Tower,2015-10-25 14:00:00.000,8.09691500000002
NN_Trench_Tower,2015-10-25 14:30:00.000,8.17062200000004
NN_Trench_Tower,2015-10-25 15:00:00.000,8.35109200000005
NN_Trench_Tower,2015-10-25 15:30:00.000,7.75014700000003
NN_Trench_Tower,2015-10-25 16:00:00.000,7.60229200000003
NN_Trench_Tower,2015-10-25 16:30:00.000,6.191959
NN_Trench_Tower,2015-10-25 17:00:00.000,3.943805
NN_Trench_Tower,2015-10-25 17:30:00.000,2.84206400000005
NN_Trench_Tower,2015-10-25 18:00:00.000,1.86668800000001
NN_Trench_Tower,2015-10-25 18:30:00.000,1.54593300000005
NN_Trench_Tower,2015-10-25 19:00:00.000,1.36201500000004
NN_Trench_Tower,2015-10-25 19:30:00.000,1.00894500000004
NN_Trench_Tower,2015-10-25 20:00:00.000,0.710920600000009
NN_Trench_Tower,2015-10-25 20:30:00.000,0.926326500000016
NN_Trench_Tower,2015-10-25 21:00:00.000,0.630385400000023
NN_Trench_Tower,2015-10-25 21:30:00.000,0.836135600000034
NN_Trench_Tower,2015-10-25 22:00:00.000,0.886872700000026
NN_Trench_Tower,2015-10-25 22:30:00.000,0.657832299999995
NN_Trench_Tower,2015-10-25 23:00:00.000,0.664599500000008
NN_Trench_Tower,2015-10-25 23:30:00.000,0.359324000000015
NN_Trench_Tower,2015-10-26 00:00:00.000,1.55148500000001
NN_Trench_Tower,2015-10-26 00:30:00.000,2.27019200000001
NN_Trench_Tower,2015-10-26 01:00:00.000,1.36324500000001
NN_Trench_Tower,2015-10-26 01:30:00.000,0.803286400000047
NN_Trench_Tower,2015-10-26 02:00:00.000,0.676295200000027
NN_Trench_Tower,2015-10-26 02:30:00.000,0.849557500000003
NN_Trench_Tower,2015-10-26 03:00:00.000,1.11545100000001
NN_Trench_Tower,2015-10-26 06:30:00.000,0.145943200000033
NN_Trench_Tower,2015-10-26 07:00:00.000,0.183904100000007
NN_Trench_Tower,2015-10-26 08:00:00.000,0.398181800000032
NN_Trench_Tower,2015-10-26 09:30:00.000,0.906214700000021
NN_Trench_Tower,2015-10-26 10:00:00.000,1.43338400000005
NN_Trench_Tower,2015-10-26 10:30:00.000,2.73954800000001
NN_Trench_Tower,2015-10-26 11:00:00.000,3.543093
NN_Trench_Tower,2015-10-26 11:30:00.000,3.48974300000003
NN_Trench_Tower,2015-10-26 12:00:00.000,3.31472100000002
NN_Trench_Tower,2015-10-26 12:30:00.000,3.49738300000001
NN_Trench_Tower,2015-10-26 13:00:00.000,4.79974600000003
NN_Trench_Tower,2015-10-26 13:30:00.000,4.94549900000004
NN_Trench_Tower,2015-10-26 14:00:00.000,4.88889900000004
NN_Trench_Tower,2015-10-26 14:30:00.000,4.80795500000005
NN_Trench_Tower,2015-10-26 15:00:00.000,4.54738500000002
NN_Trench_Tower,2015-10-26 15:30:00.000,4.42568900000003
NN_Trench_Tower,2015-10-26 16:00:00.000,4.02373800000004
NN_Trench_Tower,2015-10-26 16:30:00.000,3.111512
NN_Trench_Tower,2015-10-26 17:00:00.000,2.38701000000003
NN_Trench_Tower,2015-10-26 17:30:00.000,1.57930600000003
NN_Trench_Tower,2015-10-26 18:00:00.000,0.932506400000023
NN_Trench_Tower,2015-10-26 18:30:00.000,0.405960900000025
NN_Trench_Tower,2015-10-26 19:00:00.000,-0.26014269999996
NN_Trench_Tower,2015-10-26 19:30:00.000,-0.512197299999968
NN_Trench_Tower,2015-10-26 20:00:00.000,-0.901631399999985
NN_Trench_Tower,2015-10-26 20:30:00.000,0.220255000000009
NN_Trench_Tower,2015-10-26 21:00:00.000,0.859057700000051
NN_Trench_Tower,2015-10-26 21:30:00.000,0.853279200000031
NN_Trench_Tower,2015-10-26 22:00:00.000,0.870712800000035
NN_Trench_Tower,2015-10-26 22:30:00.000,0.709204999999997
NN_Trench_Tower,2015-10-26 23:00:00.000,0.238175699999999
NN_Trench_Tower,2015-10-26 23:30:00.000,0.253250800000046
NN_Trench_Tower,2015-10-27 00:00:00.000,0.140690199999995
NN_Trench_Tower,2015-10-27 00:30:00.000,-0.11533419999995
NN_Trench_Tower,2015-10-27 01:30:00.000,-1.36141999999995
NN_Trench_Tower,2015-10-27 02:00:00.000,-1.674395
NN_Trench_Tower,2015-10-27 02:30:00.000,-2.010561
NN_Trench_Tower,2015-10-27 03:00:00.000,-2.21411499999999
NN_Trench_Tower,2015-10-27 03:30:00.000,-1.62724299999996
NN_Trench_Tower,2015-10-27 04:00:00.000,-1.44307799999996
NN_Trench_Tower,2015-10-27 04:30:00.000,-1.19063499999999
NN_Trench_Tower,2015-10-27 05:00:00.000,-0.622781599999996
NN_Trench_Tower,2015-10-27 05:30:00.000,-0.554040299999997
NN_Trench_Tower,2015-10-27 06:00:00.000,-0.916444799999965
NN_Trench_Tower,2015-10-27 06:30:00.000,-1.10048499999999
NN_Trench_Tower,2015-10-27 07:00:00.000,-1.61746899999997
NN_Trench_Tower,2015-10-27 07:30:00.000,-1.52529299999998
NN_Trench_Tower,2015-10-27 08:00:00.000,-0.653968099999986
NN_Trench_Tower,2015-10-27 08:30:00.000,-0.520729099999983
NN_Trench_Tower,2015-10-27 09:00:00.000,-0.781342299999949
NN_Trench_Tower,2015-10-27 09:30:00.000,-0.683394199999952
NN_Trench_Tower,2015-10-27 10:00:00.000,-0.433939699999996
NN_Trench_Tower,2015-10-27 10:30:00.000,-0.68390039999997
NN_Trench_Tower,2015-10-27 11:00:00.000,-0.98515249999997
NN_Trench_Tower,2015-10-27 11:30:00.000,-0.754020400000002
NN_Trench_Tower,2015-10-27 12:00:00.000,-1.61495099999996
NN_Trench_Tower,2015-10-27 12:30:00.000,-0.982878400000004
NN_Trench_Tower,2015-10-27 13:00:00.000,0.0857789000000366
NN_Trench_Tower,2015-10-27 13:30:00.000,-0.760402499999998
NN_Trench_Tower,2015-10-27 14:00:00.000,-0.771645699999965
NN_Trench_Tower,2015-10-27 14:30:00.000,-0.449468299999978
NN_Trench_Tower,2015-10-27 15:00:00.000,-1.026162
NN_Trench_Tower,2015-10-27 15:30:00.000,-1.50929299999996
NN_Trench_Tower,2015-10-27 17:00:00.000,-2.849017
NN_Trench_Tower,2015-10-27 17:30:00.000,-3.03239600000001
NN_Trench_Tower,2015-10-27 18:00:00.000,-3.08169099999998
NN_Trench_Tower,2015-10-27 18:30:00.000,-3.144227
NN_Trench_Tower,2015-10-27 19:00:00.000,-3.439528
NN_Trench_Tower,2015-10-27 19:30:00.000,-3.90888200000001
NN_Trench_Tower,2015-10-27 20:00:00.000,-3.863068
NN_Trench_Tower,2015-10-27 20:30:00.000,-3.68673899999999
NN_Trench_Tower,2015-10-27 21:00:00.000,-3.81850199999997
NN_Trench_Tower,2015-10-27 21:30:00.000,-3.98115099999995
NN_Trench_Tower,2015-10-27 22:00:00.000,-4.14713399999999
NN_Trench_Tower,2015-10-27 22:30:00.000,-4.27900899999997
NN_Trench_Tower,2015-10-27 23:00:00.000,-4.43215099999998
NN_Trench_Tower,2015-10-27 23:30:00.000,-4.02372099999997
NN_Trench_Tower,2015-10-28 00:00:00.000,-3.97569799999997
NN_Trench_Tower,2015-10-28 00:30:00.000,-4.07804799999997
NN_Trench_Tower,2015-10-28 01:00:00.000,-4.18902199999997
NN_Trench_Tower,2015-10-28 01:30:00.000,-4.16951399999999
NN_Trench_Tower,2015-10-28 02:00:00.000,-4.07299399999999
NN_Trench_Tower,2015-10-28 02:30:00.000,-4.01139799999999
NN_Trench_Tower,2015-10-28 03:00:00.000,-4.07799499999999
NN_Trench_Tower,2015-10-28 03:30:00.000,-3.93277999999998
NN_Trench_Tower,2015-10-28 04:00:00.000,-3.88316199999997
NN_Trench_Tower,2015-10-28 04:30:00.000,-3.68922699999996
NN_Trench_Tower,2015-10-28 05:00:00.000,-3.95859400000001
NN_Trench_Tower,2015-10-28 05:30:00.000,-3.85340299999996
NN_Trench_Tower,2015-10-28 06:00:00.000,-3.803293
NN_Trench_Tower,2015-10-28 06:30:00.000,-3.70157599999999
NN_Trench_Tower,2015-10-28 07:00:00.000,-3.54959699999995
NN_Trench_Tower,2015-10-28 07:30:00.000,-2.76655499999998
NN_Trench_Tower,2015-10-28 08:00:00.000,-2.03326799999996
NN_Trench_Tower,2015-10-28 08:30:00.000,-0.940678300000002
NN_Trench_Tower,2015-10-28 09:00:00.000,0.553824300000031
NN_Trench_Tower,2015-10-28 09:30:00.000,1.10061400000001
NN_Trench_Tower,2015-10-28 10:00:00.000,1.80558200000002
NN_Trench_Tower,2015-10-28 10:30:00.000,2.63538300000005
NN_Trench_Tower,2015-10-28 11:00:00.000,3.44203700000003
NN_Trench_Tower,2015-10-28 11:30:00.000,3.40502300000003
NN_Trench_Tower,2015-10-28 12:00:00.000,3.589361
NN_Trench_Tower,2015-10-28 12:30:00.000,3.65603100000004
NN_Trench_Tower,2015-10-28 13:00:00.000,3.61695700000001
NN_Trench_Tower,2015-10-28 13:30:00.000,3.52958599999999
NN_Trench_Tower,2015-10-28 14:00:00.000,3.73674
NN_Trench_Tower,2015-10-28 14:30:00.000,3.72787600000004
NN_Trench_Tower,2015-10-28 15:00:00.000,3.663636
NN_Trench_Tower,2015-10-28 15:30:00.000,3.43309700000003
NN_Trench_Tower,2015-10-28 16:00:00.000,3.06951000000004
NN_Trench_Tower,2015-10-28 16:30:00.000,2.08835300000004
NN_Trench_Tower,2015-10-28 17:00:00.000,1.364214
NN_Trench_Tower,2015-10-28 17:30:00.000,1.22346900000002
NN_Trench_Tower,2015-10-28 18:00:00.000,1.14500400000003
NN_Trench_Tower,2015-10-28 18:30:00.000,0.892234300000041
NN_Trench_Tower,2015-10-28 19:00:00.000,0.546298200000024
NN_Trench_Tower,2015-10-28 19:30:00.000,0.0645921000000271
NN_Trench_Tower,2015-10-28 20:00:00.000,-0.257622599999991
NN_Trench_Tower,2015-10-28 20:30:00.000,-0.169135499999982
NN_Trench_Tower,2015-10-28 21:00:00.000,-0.3149674
NN_Trench_Tower,2015-10-28 21:30:00.000,-0.900847099999964
NN_Trench_Tower,2015-10-28 22:00:00.000,-1.35389799999996
NN_Trench_Tower,2015-10-28 22:30:00.000,-1.58118999999999
NN_Trench_Tower,2015-10-28 23:00:00.000,-1.57468799999998
NN_Trench_Tower,2015-10-28 23:30:00.000,-1.36413799999997
NN_Trench_Tower,2015-10-29 00:00:00.000,-1.58662699999996
NN_Trench_Tower,2015-10-29 00:30:00.000,-1.577742
NN_Trench_Tower,2015-10-29 01:00:00.000,-1.83738699999998
NN_Trench_Tower,2015-10-29 01:30:00.000,-1.94854999999995
NN_Trench_Tower,2015-10-29 02:00:00.000,-1.89598899999999
NN_Trench_Tower,2015-10-29 02:30:00.000,-1.76773299999996
NN_Trench_Tower,2015-10-29 03:00:00.000,-1.68345399999998
NN_Trench_Tower,2015-10-29 03:30:00.000,-2.10956099999999
NN_Trench_Tower,2015-10-29 04:00:00.000,-1.71643399999999
NN_Trench_Tower,2015-10-29 04:30:00.000,-1.17926599999998
NN_Trench_Tower,2015-10-29 05:00:00.000,-1.30281099999996
NN_Trench_Tower,2015-10-29 05:30:00.000,-1.164132
NN_Trench_Tower,2015-10-29 06:00:00.000,-0.833700799999974
NN_Trench_Tower,2015-10-29 06:30:00.000,-0.829530299999988
NN_Trench_Tower,2015-10-29 07:00:00.000,-0.182110699999953
NN_Trench_Tower,2015-10-29 07:30:00.000,-0.01208859999997
NN_Trench_Tower,2015-10-29 08:00:00.000,0.100547300000017
NN_Trench_Tower,2015-10-29 08:30:00.000,0.350300100000027
NN_Trench_Tower,2015-10-29 09:00:00.000,1.19322
NN_Trench_Tower,2015-10-29 09:30:00.000,2.00844700000005
NN_Trench_Tower,2015-10-29 10:00:00.000,2.52045600000002
NN_Trench_Tower,2015-10-29 10:30:00.000,2.68839100000002
NN_Trench_Tower,2015-10-29 11:00:00.000,2.713706
NN_Trench_Tower,2015-10-29 11:30:00.000,2.96095300000002
NN_Trench_Tower,2015-10-29 12:00:00.000,4.11313200000001
NN_Trench_Tower,2015-10-29 12:30:00.000,3.227845
NN_Trench_Tower,2015-10-29 13:00:00.000,4.20954900000004
NN_Trench_Tower,2015-10-29 13:30:00.000,3.344448
NN_Trench_Tower,2015-10-29 14:00:00.000,3.817319
NN_Trench_Tower,2015-10-29 14:30:00.000,4.32852100000002
NN_Trench_Tower,2015-10-29 15:00:00.000,3.69655299999999
NN_Trench_Tower,2015-10-29 15:30:00.000,2.933494
NN_Trench_Tower,2015-10-29 16:00:00.000,2.228792
NN_Trench_Tower,2015-10-29 16:30:00.000,1.70249000000001
NN_Trench_Tower,2015-10-29 17:00:00.000,1.37744400000003
NN_Trench_Tower,2015-10-29 17:30:00.000,1.21320000000003
